model_name,backend,search_alg,loss,status,error_type,error_msg,req_args_json,min_h
AutoTSMixerx,ray,Basic,QuantileLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Basic,RMSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Basic,SMAPE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Basic,TukeyLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Basic,relMSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Basic,sCRPS,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Optuna,Accuracy,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Optuna,DistributionLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Optuna,GMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Optuna,HuberIQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Optuna,HuberLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Optuna,HuberMQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Optuna,HuberQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Optuna,IQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Optuna,MAE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Optuna,MAPE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Optuna,MASE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Optuna,MQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Optuna,MSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Optuna,NBMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Optuna,PMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Optuna,QuantileLayer,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Optuna,QuantileLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Optuna,RMSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Optuna,SMAPE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Optuna,TukeyLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Optuna,relMSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,Optuna,sCRPS,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,HyperOpt,Accuracy,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,HyperOpt,DistributionLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,HyperOpt,GMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,HyperOpt,HuberIQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,HyperOpt,HuberLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,HyperOpt,HuberMQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,HyperOpt,HuberQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,HyperOpt,IQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,HyperOpt,MAE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,HyperOpt,MAPE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,HyperOpt,MASE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,HyperOpt,MQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,HyperOpt,MSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,HyperOpt,NBMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,HyperOpt,PMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,HyperOpt,QuantileLayer,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,HyperOpt,QuantileLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,HyperOpt,RMSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,HyperOpt,SMAPE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,HyperOpt,TukeyLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,HyperOpt,relMSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,ray,HyperOpt,sCRPS,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,None,Accuracy,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,None,DistributionLoss,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,None,GMM,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,None,HuberIQLoss,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,None,HuberLoss,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,None,HuberMQLoss,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,None,HuberQLoss,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,None,IQLoss,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,None,MAE,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,None,MAPE,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,None,MASE,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,None,MQLoss,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,None,MSE,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,None,NBMM,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,None,PMM,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,None,QuantileLayer,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,None,QuantileLoss,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,None,RMSE,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,None,SMAPE,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,None,TukeyLoss,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,None,relMSE,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,None,sCRPS,0,Runtime Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,Basic,ALL,0,Configuration Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,Optuna,ALL,0,Configuration Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTSMixerx,optuna,HyperOpt,ALL,0,Configuration Error,'dict' object is not callable,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,None,Accuracy,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,None,DistributionLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,None,GMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,None,HuberIQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,None,HuberLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,None,HuberMQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,None,HuberQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,None,IQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,None,MAE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,None,MAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,None,MASE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,None,MQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,None,MSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,None,NBMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,None,PMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,None,QuantileLayer,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,None,QuantileLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,None,RMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,None,SMAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,None,TukeyLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,None,relMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,None,sCRPS,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Basic,Accuracy,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Basic,DistributionLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Basic,GMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Basic,HuberIQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Basic,HuberLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Basic,HuberMQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Basic,HuberQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Basic,IQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Basic,MAE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Basic,MAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Basic,MASE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Basic,MQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Basic,MSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Basic,NBMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Basic,PMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Basic,QuantileLayer,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Basic,QuantileLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Basic,RMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Basic,SMAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Basic,TukeyLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Basic,relMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Basic,sCRPS,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Optuna,Accuracy,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Optuna,DistributionLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Optuna,GMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Optuna,HuberIQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Optuna,HuberLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Optuna,HuberMQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Optuna,HuberQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Optuna,IQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Optuna,MAE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Optuna,MAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Optuna,MASE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Optuna,MQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Optuna,MSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Optuna,NBMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Optuna,PMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Optuna,QuantileLayer,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Optuna,QuantileLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Optuna,RMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Optuna,SMAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Optuna,TukeyLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Optuna,relMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,Optuna,sCRPS,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,HyperOpt,Accuracy,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,HyperOpt,DistributionLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,HyperOpt,GMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,HyperOpt,HuberIQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,HyperOpt,HuberLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,HyperOpt,HuberMQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,HyperOpt,HuberQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,HyperOpt,IQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,HyperOpt,MAE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,HyperOpt,MAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,HyperOpt,MASE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,HyperOpt,MQLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,HyperOpt,MSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,HyperOpt,NBMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,HyperOpt,PMM,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,HyperOpt,QuantileLayer,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,HyperOpt,QuantileLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,HyperOpt,RMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,HyperOpt,SMAPE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,HyperOpt,TukeyLoss,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,HyperOpt,relMSE,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,ray,HyperOpt,sCRPS,1,Ready,,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,None,Accuracy,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,None,DistributionLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,None,GMM,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,None,HuberIQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,None,HuberLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,None,HuberMQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,None,HuberQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,None,IQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,None,MAE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,None,MAPE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,None,MASE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,None,MQLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,None,MSE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,None,NBMM,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,None,PMM,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,None,QuantileLayer,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,None,QuantileLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,None,RMSE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,None,SMAPE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,None,TukeyLoss,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,None,relMSE,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,None,sCRPS,0,Runtime Error,You have to provide a function that takes a trial and returns a dict as `config` when using `backend,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,Basic,ALL,0,Configuration Error,Optuna Backend rejects Ray Searcher,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,Optuna,ALL,0,Configuration Error,Optuna Backend rejects Ray Searcher,"{""valid_loss"": ""MAE()""}",1
AutoTiDE,optuna,HyperOpt,ALL,0,Configuration Error,Optuna Backend rejects Ray Searcher,"{""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,None,Accuracy,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,None,DistributionLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,None,GMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,None,HuberIQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,None,HuberLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,None,HuberMQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,None,HuberQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,None,IQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,None,MAE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,None,MAPE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,None,MASE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,None,MQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,None,MSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,None,NBMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,None,PMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,None,QuantileLayer,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,None,QuantileLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,None,RMSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,None,SMAPE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,None,TukeyLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,None,relMSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,None,sCRPS,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,Basic,Accuracy,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,Basic,DistributionLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,Basic,GMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,Basic,HuberIQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,Basic,HuberLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,Basic,HuberMQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,Basic,HuberQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,Basic,IQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,Basic,MAE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,Basic,MAPE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,Basic,MASE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,Basic,MQLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,Basic,MSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,Basic,NBMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,Basic,PMM,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,Basic,QuantileLayer,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,Basic,QuantileLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,Basic,RMSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,Basic,SMAPE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,Basic,TukeyLoss,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,Basic,relMSE,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
AutoTimeMixer,ray,Basic,sCRPS,1,Ready,,"{""n_series"": 2, ""valid_loss"": ""MAE()""}",1
